,location,date,total_vaccinations_no_boosters,total_vaccinations_no_boosters_per_hundred,total_boosters,total_boosters_per_hundred
20122,Kosovo,2021-04-14,10704.0,0.6,0.0,0.0
20123,Kosovo,2021-04-18,16132.0,0.91,0.0,0.0
20124,Kosovo,2021-04-23,22096.0,1.24,0.0,0.0
20125,Kosovo,2021-05-17,46097.0,2.59,0.0,0.0
20126,Kosovo,2021-05-20,55237.0,3.1,0.0,0.0
20127,Kosovo,2021-06-02,69686.0,3.91,0.0,0.0
20128,Kosovo,2021-06-06,80126.0,4.5,0.0,0.0
20129,Kosovo,2021-06-13,98277.0,5.51,0.0,0.0
20130,Kosovo,2021-06-20,133868.0,7.51,0.0,0.0
20131,Kosovo,2021-06-30,179029.0,10.05,0.0,0.0
20132,Kosovo,2021-07-08,243428.0,13.66,0.0,0.0
20133,Kosovo,2021-07-09,250658.0,14.07,0.0,0.0
20134,Kosovo,2021-07-10,252938.0,14.19,0.0,0.0
20135,Kosovo,2021-07-11,253858.0,14.24,0.0,0.0
20136,Kosovo,2021-07-12,260955.0,14.64,0.0,0.0
20137,Kosovo,2021-07-13,270641.0,15.19,0.0,0.0
20138,Kosovo,2021-07-14,282180.0,15.83,0.0,0.0
20139,Kosovo,2021-07-15,293693.0,16.48,0.0,0.0
20140,Kosovo,2021-07-16,305991.0,17.17,0.0,0.0
20141,Kosovo,2021-07-17,310415.0,17.42,0.0,0.0
20142,Kosovo,2021-07-20,324107.0,18.19,0.0,0.0
20143,Kosovo,2021-07-22,333705.0,18.73,0.0,0.0
20144,Kosovo,2021-07-23,343333.0,19.27,0.0,0.0
20145,Kosovo,2021-07-26,357980.0,20.09,0.0,0.0
20146,Kosovo,2021-07-27,374190.0,21.0,0.0,0.0
20147,Kosovo,2021-07-28,388073.0,21.78,0.0,0.0
20148,Kosovo,2021-07-29,400217.0,22.46,0.0,0.0
20149,Kosovo,2021-07-30,413078.0,23.18,0.0,0.0
20150,Kosovo,2021-07-31,428818.0,24.06,0.0,0.0
20151,Kosovo,2021-08-03,445650.0,25.01,0.0,0.0
20152,Kosovo,2021-08-04,460297.0,25.83,0.0,0.0
20153,Kosovo,2021-08-05,469857.0,26.37,0.0,0.0
20154,Kosovo,2021-08-06,478084.0,26.83,0.0,0.0
20155,Kosovo,2021-08-07,487685.0,27.37,0.0,0.0
20156,Kosovo,2021-08-10,504817.0,28.33,0.0,0.0
20157,Kosovo,2021-08-11,521737.0,29.28,0.0,0.0
20158,Kosovo,2021-08-14,559007.0,31.37,0.0,0.0
20159,Kosovo,2021-08-17,601701.0,33.76,0.0,0.0
20160,Kosovo,2021-08-18,622068.0,34.91,0.0,0.0
20161,Kosovo,2021-08-19,644212.0,36.15,0.0,0.0
20162,Kosovo,2021-08-20,666476.0,37.4,0.0,0.0
20163,Kosovo,2021-08-21,687553.0,38.58,0.0,0.0
20164,Kosovo,2021-08-22,707793.0,39.72,0.0,0.0
20165,Kosovo,2021-08-24,729554.0,40.94,0.0,0.0
20166,Kosovo,2021-08-25,747898.0,41.97,0.0,0.0
20167,Kosovo,2021-08-26,764775.0,42.91,0.0,0.0
20168,Kosovo,2021-08-27,780637.0,43.8,0.0,0.0
20169,Kosovo,2021-08-28,794812.0,44.6,0.0,0.0
20170,Kosovo,2021-08-29,808078.0,45.34,0.0,0.0
20171,Kosovo,2021-08-30,808078.0,45.34,0.0,0.0
20172,Kosovo,2021-08-31,825745.0,46.34,0.0,0.0
20173,Kosovo,2021-09-01,841591.0,47.22,0.0,0.0
20174,Kosovo,2021-09-02,862224.0,48.38,0.0,0.0
20175,Kosovo,2021-09-03,882718.0,49.53,0.0,0.0
20176,Kosovo,2021-09-04,901013.0,50.56,0.0,0.0
20177,Kosovo,2021-09-05,922623.0,51.77,0.0,0.0
20178,Kosovo,2021-09-07,938504.0,52.66,0.0,0.0
20179,Kosovo,2021-09-08,955811.0,53.63,0.0,0.0
20180,Kosovo,2021-09-09,975279.0,54.73,0.0,0.0
20181,Kosovo,2021-09-10,995930.0,55.88,0.0,0.0
20182,Kosovo,2021-09-11,1015733.0,57.0,0.0,0.0
20183,Kosovo,2021-09-12,1033952.0,58.02,0.0,0.0
20184,Kosovo,2021-09-13,1046799.0,58.74,0.0,0.0
20185,Kosovo,2021-09-14,1066947.0,59.87,0.0,0.0
20186,Kosovo,2021-09-15,1089615.0,61.14,0.0,0.0
20187,Kosovo,2021-09-16,1110286.0,62.3,0.0,0.0
20188,Kosovo,2021-09-17,1129250.0,63.37,0.0,0.0
20189,Kosovo,2021-09-18,1147803.0,64.41,0.0,0.0
20190,Kosovo,2021-09-19,1167006.0,65.48,0.0,0.0
20191,Kosovo,2021-09-20,1176154.0,66.0,0.0,0.0
20192,Kosovo,2021-09-21,1193786.0,66.99,0.0,0.0
20193,Kosovo,2021-09-22,1210128.0,67.9,0.0,0.0
20194,Kosovo,2021-09-23,1226063.0,68.8,0.0,0.0
20195,Kosovo,2021-09-24,1241949.0,69.69,0.0,0.0
20196,Kosovo,2021-09-25,1257671.0,70.57,0.0,0.0
20197,Kosovo,2021-09-26,1274156.0,71.5,0.0,0.0
20198,Kosovo,2021-09-27,1283840.0,72.04,0.0,0.0
20199,Kosovo,2021-09-28,1299482.0,72.92,0.0,0.0
20200,Kosovo,2021-09-29,1312912.0,73.67,0.0,0.0
20201,Kosovo,2021-09-30,1328825.0,74.56,0.0,0.0
20202,Kosovo,2021-10-01,1343656.0,75.4,0.0,0.0
20203,Kosovo,2021-10-02,1357810.0,76.19,0.0,0.0
20204,Kosovo,2021-10-03,1375295.0,77.17,0.0,0.0
20205,Kosovo,2021-10-04,1379793.0,77.42,0.0,0.0
20206,Kosovo,2021-10-05,1388583.0,77.92,0.0,0.0
20207,Kosovo,2021-10-06,1397224.0,78.4,0.0,0.0
20208,Kosovo,2021-10-07,1407966.0,79.01,0.0,0.0
20209,Kosovo,2021-10-08,1419979.0,79.68,0.0,0.0
20210,Kosovo,2021-10-09,1432135.0,80.36,0.0,0.0
20211,Kosovo,2021-10-10,1447040.0,81.2,0.0,0.0
20212,Kosovo,2021-10-11,1456845.0,81.75,0.0,0.0
20213,Kosovo,2021-10-12,1468152.0,82.38,0.0,0.0
20214,Kosovo,2021-10-13,1476104.0,82.83,0.0,0.0
20215,Kosovo,2021-10-14,1483260.0,83.23,0.0,0.0
20216,Kosovo,2021-10-15,1489678.0,83.59,0.0,0.0
20217,Kosovo,2021-10-16,1497408.0,84.02,0.0,0.0
20218,Kosovo,2021-10-19,1507657.0,84.6,0.0,0.0
20219,Kosovo,2021-10-20,1514370.0,84.98,0.0,0.0
20220,Kosovo,2021-10-21,1519933.0,85.29,0.0,0.0
20221,Kosovo,2021-10-22,1525230.0,85.59,0.0,0.0
20222,Kosovo,2021-10-23,1532585.0,86.0,0.0,0.0
20223,Kosovo,2021-10-26,1542975.0,86.58,0.0,0.0
20224,Kosovo,2021-10-27,1549215.0,86.93,0.0,0.0
20225,Kosovo,2021-10-28,1553816.0,87.19,0.0,0.0
20226,Kosovo,2021-10-29,1558528.0,87.45,0.0,0.0
20227,Kosovo,2021-10-30,1566251.0,87.89,0.0,0.0
20228,Kosovo,2021-11-02,1568983.0,88.04,0.0,0.0
20229,Kosovo,2021-11-03,1572626.0,88.24,0.0,0.0
20230,Kosovo,2021-11-04,1575375.0,88.4,0.0,0.0
20231,Kosovo,2021-11-05,1578022.0,88.55,0.0,0.0
20232,Kosovo,2021-11-06,1581266.0,88.73,0.0,0.0
20233,Kosovo,2021-11-09,1585044.0,88.94,0.0,0.0
20234,Kosovo,2021-11-10,1587467.0,89.08,0.0,0.0
20235,Kosovo,2021-11-11,1589739.0,89.21,0.0,0.0
20236,Kosovo,2021-11-12,1591886.0,89.33,0.0,0.0
20237,Kosovo,2021-11-13,1594449.0,89.47,0.0,0.0
20238,Kosovo,2021-11-16,1597345.0,89.63,0.0,0.0
20239,Kosovo,2021-11-17,1599372.0,89.75,0.0,0.0
20240,Kosovo,2021-11-18,1601129.0,89.84,0.0,0.0
20241,Kosovo,2021-11-19,1602881.0,89.94,0.0,0.0
20242,Kosovo,2021-11-20,1604907.0,90.06,0.0,0.0
20243,Kosovo,2021-11-23,1607518.0,90.2,0.0,0.0
20244,Kosovo,2021-11-24,1609325.0,90.3,0.0,0.0
20245,Kosovo,2021-11-25,1610960.0,90.4,0.0,0.0
20246,Kosovo,2021-11-26,1612311.0,90.47,0.0,0.0
20247,Kosovo,2021-11-27,1614212.0,90.58,0.0,0.0
20248,Kosovo,2021-11-30,1615360.0,90.64,0.0,0.0
20249,Kosovo,2021-12-01,1617512.0,90.76,0.0,0.0
20250,Kosovo,2021-12-02,1619802.0,90.89,0.0,0.0
20251,Kosovo,2021-12-03,1621804.0,91.0,0.0,0.0
20252,Kosovo,2021-12-04,1624584.0,91.16,0.0,0.0
20253,Kosovo,2021-12-06,1626061.0,91.24,0.0,0.0
20254,Kosovo,2021-12-07,1630082.0,91.47,0.0,0.0
20255,Kosovo,2021-12-08,1633364.0,91.65,0.0,0.0
20256,Kosovo,2021-12-09,1638378.0,91.93,0.0,0.0
20257,Kosovo,2021-12-10,1640380.0,92.05,0.0,0.0
20258,Kosovo,2021-12-11,1643382.0,92.22,0.0,0.0
20259,Kosovo,2021-12-12,1644358.0,92.27,0.0,0.0
20260,Kosovo,2021-12-13,1644733.0,92.29,0.0,0.0
20261,Kosovo,2021-12-14,1647674.0,92.46,0.0,0.0
20262,Kosovo,2021-12-15,1650162.0,92.6,0.0,0.0
20263,Kosovo,2021-12-17,1651845.0,92.69,0.0,0.0
20264,Kosovo,2021-12-18,1653823.0,92.8,0.0,0.0
20265,Kosovo,2021-12-19,1654534.0,92.84,0.0,0.0
20266,Kosovo,2021-12-20,1654843.0,92.86,0.0,0.0
20267,Kosovo,2021-12-21,1656937.0,92.98,0.0,0.0
20268,Kosovo,2021-12-22,1659012.0,93.09,0.0,0.0
20269,Kosovo,2021-12-23,1661024.0,93.21,0.0,0.0
20270,Kosovo,2021-12-24,1662553.0,93.29,0.0,0.0
20271,Kosovo,2021-12-25,1663943.0,93.37,0.0,0.0
20272,Kosovo,2022-01-13,1677655.0,94.14,26978.0,1.51
20273,Kosovo,2022-01-14,1679136.0,94.22,29330.0,1.65
20274,Kosovo,2022-01-15,1680697.0,94.31,32453.0,1.82
20275,Kosovo,2022-01-16,1681644.0,94.36,34579.0,1.94
20276,Kosovo,2022-01-17,1682054.0,94.39,35325.0,1.98
20277,Kosovo,2022-01-18,1683757.0,94.49000000000001,39107.0,2.19
20278,Kosovo,2022-01-19,1685462.0,94.58,42752.0,2.4
20279,Kosovo,2022-01-20,1686989.0,94.66,45959.0,2.58
20280,Kosovo,2022-01-21,1688461.0,94.74,48956.0,2.75
20281,Kosovo,2022-01-22,1690030.0,94.83,52009.0,2.92
20282,Kosovo,2022-01-23,1691050.0,94.89,54924.0,3.08
20283,Kosovo,2022-01-24,1691498.0,94.92,56343.0,3.16
20284,Kosovo,2022-01-25,1693200.0,95.00999999999999,61134.0,3.43
20285,Kosovo,2022-01-26,1694650.0,95.09,65147.0,3.66
20286,Kosovo,2022-01-27,1695895.0,95.16000000000001,68526.0,3.85
20287,Kosovo,2022-01-28,1697048.0,95.22,72122.0,4.05
20288,Kosovo,2022-01-29,1698132.0,95.28999999999999,75445.0,4.23
20289,Kosovo,2022-01-30,1698696.0,95.31,77437.0,4.35
20290,Kosovo,2022-01-31,1698969.0,95.34,78116.0,4.38
20291,Kuwait,2020-12-28,2500.0,0.06,0.0,0.0
20292,Kuwait,2021-01-26,35000.0,0.81,0.0,0.0
20293,Kuwait,2021-02-15,175000.0,4.04,0.0,0.0
20294,Kuwait,2021-03-08,360000.0,8.32,0.0,0.0
20295,Kuwait,2021-03-22,538000.0,12.43,0.0,0.0
20296,Kuwait,2021-03-29,604861.0,13.97,0.0,0.0
20297,Kuwait,2021-04-18,860000.0,19.87,0.0,0.0
20298,Kuwait,2021-04-25,1000000.0,23.1,0.0,0.0
20299,Kuwait,2021-05-04,1367000.0,31.58,0.0,0.0
20300,Kuwait,2021-05-06,1440000.0,33.27,0.0,0.0
20301,Kuwait,2021-05-16,1820000.0,42.05,0.0,0.0
20302,Kuwait,2021-07-03,2375455.0,54.88,0.0,0.0
20303,Kuwait,2021-08-14,2668082.0,61.64,0.0,0.0
20304,Kuwait,2021-11-30,6469959.0,149.47,108687.0,2.51
20305,Kuwait,2021-12-27,6549859.0,151.32,380911.0,8.8
20306,Kyrgyzstan,2021-03-28,0.0,0.0,0.0,0.0
20307,Kyrgyzstan,2021-04-06,644.0,0.01,0.0,0.0
20308,Kyrgyzstan,2021-04-07,849.0,0.01,0.0,0.0
20309,Kyrgyzstan,2021-04-12,2100.0,0.03,0.0,0.0
20310,Kyrgyzstan,2021-04-28,27858.0,0.42,0.0,0.0
20311,Kyrgyzstan,2021-05-11,43127.0,0.65,0.0,0.0
20312,Kyrgyzstan,2021-05-18,54101.0,0.82,0.0,0.0
20313,Kyrgyzstan,2021-06-09,135578.0,2.05,0.0,0.0
20314,Kyrgyzstan,2021-06-23,173700.0,2.62,0.0,0.0
20315,Kyrgyzstan,2021-07-27,505634.0,7.63,0.0,0.0
20316,Kyrgyzstan,2021-07-28,518118.0,7.82,0.0,0.0
20317,Kyrgyzstan,2021-07-29,539247.0,8.14,0.0,0.0
20318,Kyrgyzstan,2021-07-30,562528.0,8.49,0.0,0.0
20319,Kyrgyzstan,2021-07-31,570564.0,8.61,0.0,0.0
20320,Kyrgyzstan,2021-08-01,579490.0,8.74,0.0,0.0
20321,Kyrgyzstan,2021-08-02,600458.0,9.06,0.0,0.0
20322,Kyrgyzstan,2021-08-03,634930.0,9.58,0.0,0.0
20323,Kyrgyzstan,2021-08-04,645650.0,9.74,0.0,0.0
20324,Kyrgyzstan,2021-08-05,671769.0,10.13,0.0,0.0
20325,Kyrgyzstan,2021-08-06,696306.0,10.5,0.0,0.0
20326,Kyrgyzstan,2021-08-07,709938.0,10.71,0.0,0.0
20327,Kyrgyzstan,2021-08-08,721892.0,10.89,0.0,0.0
20328,Kyrgyzstan,2021-08-09,748710.0,11.3,0.0,0.0
20329,Kyrgyzstan,2021-08-10,776958.0,11.72,0.0,0.0
20330,Kyrgyzstan,2021-08-11,805952.0,12.16,0.0,0.0
20331,Kyrgyzstan,2021-08-12,819659.0,12.37,0.0,0.0
20332,Kyrgyzstan,2021-08-13,841077.0,12.69,0.0,0.0
20333,Kyrgyzstan,2021-08-14,848085.0,12.79,0.0,0.0
20334,Kyrgyzstan,2021-08-15,865447.0,13.06,0.0,0.0
20335,Kyrgyzstan,2021-08-16,887729.0,13.39,0.0,0.0
20336,Kyrgyzstan,2021-08-17,911632.0,13.75,0.0,0.0
20337,Kyrgyzstan,2021-08-18,932744.0,14.07,0.0,0.0
20338,Kyrgyzstan,2021-08-19,963766.0,14.54,0.0,0.0
20339,Kyrgyzstan,2021-08-20,981836.0,14.81,0.0,0.0
20340,Kyrgyzstan,2021-08-21,989905.0,14.93,0.0,0.0
20341,Kyrgyzstan,2021-08-22,1000277.0,15.09,0.0,0.0
20342,Kyrgyzstan,2021-08-23,1022084.0,15.42,0.0,0.0
20343,Kyrgyzstan,2021-08-25,1064235.0,16.06,0.0,0.0
20344,Kyrgyzstan,2021-08-26,1089812.0,16.44,0.0,0.0
20345,Kyrgyzstan,2021-08-27,1106146.0,16.69,0.0,0.0
20346,Kyrgyzstan,2021-08-28,1110423.0,16.75,0.0,0.0
20347,Kyrgyzstan,2021-08-29,1124350.0,16.96,0.0,0.0
20348,Kyrgyzstan,2021-08-30,1125963.0,16.99,0.0,0.0
20349,Kyrgyzstan,2021-08-31,1141442.0,17.22,0.0,0.0
20350,Kyrgyzstan,2021-09-01,1154363.0,17.42,0.0,0.0
20351,Kyrgyzstan,2021-09-02,1169143.0,17.64,0.0,0.0
20352,Kyrgyzstan,2021-09-03,1176307.0,17.75,0.0,0.0
