,location,date,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others
650,Germany,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13,0.0,0.0,0.22,0.22
651,Germany,2022-01-24,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9,0.0,0.0,0.27,0.19
652,Ghana,2021-01-04,49.64,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,2.92,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79,39.41
653,Ghana,2021-06-28,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.88,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,16.35
654,Ghana,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39,15.39
655,Ghana,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57
656,Ghana,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,7.27
657,Ghana,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Ghana,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.32
659,Greece,2020-11-09,0.0,0.97,0.0,0.0,2.9,17.39,2.9,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.46
660,Greece,2020-11-23,0.0,0.71,0.0,0.0,2.84,38.3,4.26,19.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.74
661,Greece,2020-12-21,3.79,0.0,0.0,0.0,1.89,24.24,13.26,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21,55.3
662,Greece,2021-01-04,9.09,0.0,0.0,0.0,0.0,44.09,12.27,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91,27.28
663,Greece,2021-01-25,33.1,0.0,0.0,0.0,0.0,21.13,11.97,2.11,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.79,29.58
664,Greece,2021-02-08,51.35,0.0,0.0,0.0,0.0,18.92,9.91,0.9,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34,12.61
665,Greece,2021-02-22,48.25,0.0,0.0,0.0,1.4,33.57,0.7,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95,13.28
666,Greece,2021-03-08,88.69,0.0,0.0,0.0,0.09,7.18,1.08,0.09,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,2.51
667,Greece,2021-03-22,93.56,0.0,0.0,0.0,0.0,3.85,0.19,0.0,0.0,0.0,0.29,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,2.01
668,Greece,2021-04-05,86.69,0.0,0.0,0.0,0.0,2.96,0.89,0.3,0.0,0.0,1.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23,7.08
669,Greece,2021-04-19,88.34,0.0,0.0,0.0,0.0,0.99,0.16,0.0,0.0,0.0,0.82,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,10.52,9.37
670,Greece,2021-05-03,79.91,0.0,0.0,0.0,0.0,0.24,0.08,0.0,0.0,0.0,0.39,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,18.75
671,Greece,2021-05-17,80.48,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.48,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,18.8
672,Greece,2021-05-31,74.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.91,24.91
673,Greece,2021-06-14,27.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.49,70.49
674,Greece,2021-07-12,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,54.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,4.06
675,Greece,2021-07-26,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,96.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85
676,Greece,2021-08-09,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.38
677,Greece,2021-08-23,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,Greece,2021-09-06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Greece,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,Greece,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,Greece,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,Greece,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Greece,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Greece,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0
685,Greece,2021-12-27,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.48,0.0,0.0,0.0,-0.91
686,Guatemala,2021-07-12,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.58,0.0,8.67,0.0,0.0,1.16,1.16,0.0,0.0,0.0,54.33,53.75
687,Guatemala,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.96
688,Guatemala,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,2.38
689,Hong Kong,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
690,Hong Kong,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
691,Hong Kong,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.06
692,Hong Kong,2020-11-23,0.0,0.0,0.0,0.0,3.51,3.51,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.1
693,Hong Kong,2020-12-07,0.43,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.57,97.86
694,Hong Kong,2020-12-21,3.55,0.0,0.0,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45,95.03
695,Hong Kong,2021-01-04,3.96,0.0,0.0,0.0,0.5,0.99,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.55,93.06
696,Hong Kong,2021-03-22,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17,84.17
697,Hungary,2020-10-12,0.0,5.66,0.0,0.0,92.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.89
698,Iceland,2020-09-28,0.0,0.0,0.0,0.0,0.43,83.55,0.21,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.1
699,Iceland,2020-10-12,0.0,0.12,0.0,0.0,0.12,94.23,0.35,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.14
700,Iceland,2020-10-26,0.0,1.18,0.0,0.0,0.24,85.9,0.35,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.28
701,Iceland,2020-11-09,0.0,0.37,0.0,0.0,1.12,80.3,1.12,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.91
702,Iceland,2020-11-23,0.0,0.59,0.0,0.0,3.53,40.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.41
703,Iceland,2020-12-07,0.52,2.07,0.0,0.0,0.0,76.68,0.52,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48,14.51
704,Iceland,2020-12-21,1.94,0.0,0.0,0.0,3.23,70.97,1.29,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.06,19.34
705,Iceland,2021-01-04,11.89,0.0,0.0,0.0,1.23,47.54,6.56,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.11,26.22
706,Iceland,2021-04-05,99.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Iceland,2021-05-03,99.36,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0
708,Iceland,2021-07-26,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,99.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Iceland,2021-08-09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
710,Iceland,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Iceland,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,India,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
713,India,2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
714,India,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
715,India,2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
716,India,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
717,India,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
718,India,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
719,India,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
720,India,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
721,India,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
722,India,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
723,India,2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
724,India,2020-10-26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09,99.09
725,India,2020-11-09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.33,96.33
726,India,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.41,94.41
727,India,2020-12-07,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,97.07,97.07
728,India,2020-12-21,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,98.38,98.38
729,India,2021-01-04,4.58,0.0,0.0,0.0,0.05,0.48,0.0,0.21,0.0,0.0,0.11,3.14,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.05,91.05,90.26
730,India,2021-01-25,4.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.09,2.81,0.0,0.17,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,92.16,91.98
731,India,2021-02-08,5.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.45,3.95,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,87.25,87.18
732,India,2021-02-22,11.48,0.0,0.0,0.0,0.0,0.29,0.0,0.06,0.0,0.0,0.29,6.62,0.0,0.59,0.0,0.0,11.31,0.0,0.0,0.0,0.0,0.0,69.71,69.36
733,India,2021-03-08,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3.9,0.04,2.01,0.0,0.0,20.76,0.0,0.0,0.0,0.0,0.0,54.53,54.53
734,India,2021-03-22,32.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,7.64,0.0,1.65,0.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,28.05,28.05
735,India,2021-04-05,23.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,23.43,0.0,1.35,0.04,0.02,29.38,0.0,0.0,0.0,0.0,0.0,20.78,20.78
736,India,2021-04-19,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,55.48,0.0,0.49,0.01,0.0,17.8,0.0,0.0,0.0,0.0,0.0,13.33,13.33
737,India,2021-05-03,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,76.17,0.0,0.16,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,10.01,10.01
738,India,2021-05-17,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,90.45,0.0,0.17,0.02,0.0,2.88,0.0,0.0,0.0,0.0,0.0,4.97,4.97
739,India,2021-05-31,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,92.59,0.0,0.07,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,6.04,6.04
740,India,2021-06-14,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,95.0,0.0,0.07,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,3.86,3.84
741,India,2021-06-28,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,96.13,0.0,0.03,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.08,3.08
742,India,2021-07-12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,94.16,0.0,0.03,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5.27,5.27
743,India,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.97,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,2.82,2.82
744,India,2021-08-09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.26,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.64,2.64
745,India,2021-08-23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23,0.0,0.0,0.04,0.0,0.15,0.0,0.0,0.0,0.0,0.0,2.4,2.4
746,India,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.28,1.28
747,India,2021-09-20,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,98.5,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.08,1.05
748,India,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,97.42,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,2.47,2.43
749,India,2021-10-18,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,2.1,2.1
750,India,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8
751,India,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,4.85,4.85
752,India,2021-11-29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,3.69,3.69
753,India,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,7.36,7.36
754,India,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.02,0.0,0.0,4.57,4.57
755,India,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,0.0,0.0,4.05,4.05
756,India,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75,0.0,0.0,0.0,0.0
757,Indonesia,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
758,Indonesia,2021-01-04,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,98.8
759,Indonesia,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,99.28,99.28
760,Indonesia,2021-02-08,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.14,97.14
761,Indonesia,2021-02-22,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41,97.41
762,Indonesia,2021-03-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0
763,Indonesia,2021-03-22,0.77,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.39,2.32,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36,94.97
764,Indonesia,2021-04-05,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.09,93.09
765,Indonesia,2021-04-19,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16,90.16
766,Indonesia,2021-05-03,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.08,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,82.67,82.67
767,Indonesia,2021-05-17,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.12,6.52,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.54,85.26
768,Indonesia,2021-05-31,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.32,69.32
769,Indonesia,2021-06-14,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,30.8
770,Indonesia,2021-06-28,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,11.96
771,Indonesia,2021-07-12,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,6.21
772,Indonesia,2021-07-26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,3.18
773,Indonesia,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.37
774,Indonesia,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Indonesia,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61
776,Indonesia,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
