,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
12690,Israel,2020-12-12,119.0,12.808,811.0,87.289,300.0,32.289,675.0,72.651
12691,Israel,2020-12-13,116.0,12.485,887.0,95.469,328.0,35.303,721.0,77.602
12692,Israel,2020-12-14,120.0,12.916,942.0,101.388,342.0,36.81,777.0,83.629
12693,Israel,2020-12-15,119.0,12.808,965.0,103.864,370.0,39.823,813.0,87.504
12694,Israel,2020-12-16,127.0,13.669,960.0,103.326,393.0,42.299,829.0,89.226
12695,Israel,2020-12-17,130.0,13.992,996.0,107.201,428.0,46.066,863.0,92.886
12696,Israel,2020-12-18,129.0,13.884,1017.0,109.461,439.0,47.25,885.0,95.253
12697,Israel,2020-12-19,144.0,15.499,1041.0,112.044,460.0,49.51,929.0,99.989
12698,Israel,2020-12-20,146.0,15.714,1123.0,120.87,461.0,49.618,951.0,102.357
12699,Israel,2020-12-21,151.0,16.252,1136.0,122.269,481.0,51.771,948.0,102.034
12700,Israel,2020-12-22,148.0,15.929,1187.0,127.758,511.0,54.999,990.0,106.555
12701,Israel,2020-12-23,148.0,15.929,1220.0,131.31,530.0,57.044,1030.0,110.86
12702,Israel,2020-12-24,153.0,16.468,1220.0,131.31,536.0,57.69,1040.0,111.936
12703,Israel,2020-12-25,174.0,18.728,1267.0,136.369,561.0,60.381,1106.0,119.04
12704,Israel,2020-12-26,167.0,17.974,1307.0,140.674,578.0,62.211,1129.0,121.515
12705,Israel,2020-12-27,184.0,19.804,1413.0,152.083,607.0,65.332,1174.0,126.359
12706,Israel,2020-12-28,186.0,20.019,1424.0,153.267,629.0,67.7,1214.0,130.664
12707,Israel,2020-12-29,200.0,21.526,1433.0,154.235,649.0,69.853,1240.0,133.462
12708,Israel,2020-12-30,205.0,22.064,1448.0,155.85,674.0,72.543,1265.0,136.153
12709,Israel,2020-12-31,221.0,23.786,1515.0,163.061,716.0,77.064,1337.0,143.903
12710,Israel,2021-01-01,225.0,24.217,1544.0,166.182,738.0,79.432,1362.0,146.593
12711,Israel,2021-01-02,219.0,23.571,1559.0,167.797,738.0,79.432,1376.0,148.1
12712,Israel,2021-01-03,255.0,27.446,1742.0,187.493,774.0,83.306,1459.0,157.034
12713,Israel,2021-01-04,260.0,27.984,1809.0,194.705,822.0,88.473,1540.0,165.752
12714,Israel,2021-01-05,273.0,29.383,1869.0,201.162,870.0,93.639,1623.0,174.685
12715,Israel,2021-01-06,273.0,29.383,1909.0,205.468,920.0,99.021,1713.0,184.372
12716,Israel,2021-01-07,280.0,30.137,1966.0,211.603,941.0,101.281,1755.0,188.892
12717,Israel,2021-01-08,292.0,31.428,1982.0,213.325,957.0,103.003,1799.0,193.628
12718,Israel,2021-01-09,295.0,31.751,2004.0,215.693,1017.0,109.461,1857.0,199.871
12719,Israel,2021-01-10,303.0,32.612,2199.0,236.681,1047.0,112.69,1901.0,204.607
12720,Israel,2021-01-11,318.0,34.227,2233.0,240.34,1076.0,115.811,1928.0,207.513
12721,Israel,2021-01-12,314.0,33.796,2244.0,241.524,1077.0,115.919,1922.0,206.867
12722,Israel,2021-01-13,317.0,34.119,2251.0,242.277,1097.0,118.071,1933.0,208.051
12723,Israel,2021-01-14,329.0,35.411,2270.0,244.322,1132.0,121.838,1940.0,208.804
12724,Israel,2021-01-15,324.0,34.872,2294.0,246.906,1164.0,125.283,1962.0,211.172
12725,Israel,2021-01-16,316.0,34.011,2279.0,245.291,1147.0,123.453,1963.0,211.28
12726,Israel,2021-01-17,341.0,36.702,2482.0,267.14,1161.0,124.96,1985.0,213.648
12727,Israel,2021-01-18,345.0,37.133,2417.0,260.144,1147.0,123.453,1973.0,212.356
12728,Israel,2021-01-19,364.0,39.178,2375.0,255.624,1181.0,127.112,1980.0,213.109
12729,Israel,2021-01-20,374.0,40.254,2324.0,250.135,1149.0,123.668,1952.0,210.096
12730,Israel,2021-01-21,387.0,41.653,2274.0,244.753,1127.0,121.3,1944.0,209.235
12731,Israel,2021-01-22,395.0,42.514,2234.0,240.448,1111.0,119.578,1912.0,205.791
12732,Israel,2021-01-23,406.0,43.698,2196.0,236.358,1126.0,121.193,1905.0,205.037
12733,Israel,2021-01-24,396.0,42.622,2317.0,249.381,1100.0,118.394,1849.0,199.01
12734,Israel,2021-01-25,392.0,42.191,2278.0,245.184,1123.0,120.87,1822.0,196.104
12735,Israel,2021-01-26,401.0,43.16,2204.0,237.219,1102.0,118.609,1800.0,193.736
12736,Israel,2021-01-27,396.0,42.622,2152.0,231.622,1097.0,118.071,1775.0,191.045
12737,Israel,2021-01-28,401.0,43.16,2128.0,229.039,1088.0,117.103,1741.0,187.386
12738,Israel,2021-01-29,420.0,45.205,2095.0,225.487,1057.0,113.766,1693.0,182.219
12739,Israel,2021-01-30,388.0,41.761,2040.0,219.567,1020.0,109.784,1638.0,176.3
12740,Israel,2021-01-31,394.0,42.407,2175.0,234.098,1009.0,108.6,1614.0,173.716
12741,Israel,2021-02-01,398.0,42.837,2198.0,236.573,972.0,104.617,1628.0,175.223
12742,Israel,2021-02-02,412.0,44.344,2174.0,233.99,949.0,102.142,1615.0,173.824
12743,Israel,2021-02-03,402.0,43.268,2129.0,229.146,990.0,106.555,1631.0,175.546
12744,Israel,2021-02-04,393.0,42.299,2073.0,223.119,992.0,106.77,1623.0,174.685
12745,Israel,2021-02-05,393.0,42.299,1987.0,213.863,1021.0,109.891,1626.0,175.008
12746,Israel,2021-02-06,408.0,43.913,1956.0,210.526,1028.0,110.645,1659.0,178.56
12747,Israel,2021-02-07,410.0,44.129,2066.0,222.366,1027.0,110.537,1644.0,176.945
12748,Israel,2021-02-08,404.0,43.483,2080.0,223.873,1031.0,110.968,1618.0,174.147
12749,Israel,2021-02-09,388.0,41.761,1975.0,212.571,995.0,107.093,1557.0,167.582
12750,Israel,2021-02-10,389.0,41.868,1936.0,208.374,954.0,102.68,1537.0,165.429
12751,Israel,2021-02-11,374.0,40.254,1874.0,201.701,908.0,97.729,1509.0,162.415
12752,Israel,2021-02-12,364.0,39.178,1780.0,191.583,853.0,91.809,1474.0,158.648
12753,Israel,2021-02-13,375.0,40.362,1760.0,189.431,857.0,92.24,1434.0,154.343
12754,Israel,2021-02-14,362.0,38.962,1842.0,198.256,858.0,92.347,1394.0,150.038
12755,Israel,2021-02-15,373.0,40.146,1848.0,198.902,833.0,89.657,1359.0,146.271
12756,Israel,2021-02-16,349.0,37.563,1788.0,192.444,814.0,87.612,1360.0,146.378
12757,Israel,2021-02-17,357.0,38.424,1727.0,185.879,774.0,83.306,1308.0,140.781
12758,Israel,2021-02-18,334.0,35.949,1696.0,182.542,750.0,80.723,1258.0,135.4
12759,Israel,2021-02-19,344.0,37.025,1594.0,171.564,728.0,78.355,1227.0,132.063
12760,Israel,2021-02-20,326.0,35.088,1544.0,166.182,681.0,73.297,1200.0,129.157
12761,Israel,2021-02-21,321.0,34.55,1633.0,175.761,626.0,67.377,1166.0,125.498
12762,Israel,2021-02-22,320.0,34.442,1576.0,169.627,607.0,65.332,1136.0,122.269
12763,Israel,2021-02-23,305.0,32.827,1546.0,166.398,618.0,66.516,1133.0,121.946
12764,Israel,2021-02-24,296.0,31.859,1502.0,161.662,615.0,66.193,1123.0,120.87
12765,Israel,2021-02-25,293.0,31.536,1457.0,156.818,628.0,67.592,1138.0,122.484
12766,Israel,2021-02-26,294.0,31.644,1400.0,150.683,644.0,69.314,1150.0,123.776
12767,Israel,2021-02-27,293.0,31.536,1419.0,152.728,642.0,69.099,1170.0,125.928
12768,Israel,2021-02-28,283.0,30.46,1498.0,161.231,645.0,69.422,1168.0,125.713
12769,Israel,2021-03-01,267.0,28.737,1496.0,161.016,646.0,69.53,1168.0,125.713
12770,Israel,2021-03-02,259.0,27.876,1456.0,156.711,632.0,68.023,1146.0,123.345
12771,Israel,2021-03-03,253.0,27.231,1405.0,151.222,641.0,68.991,1110.0,119.47
12772,Israel,2021-03-04,258.0,27.769,1400.0,150.683,635.0,68.346,1119.0,120.439
12773,Israel,2021-03-05,259.0,27.876,1324.0,142.503,631.0,67.915,1099.0,118.287
12774,Israel,2021-03-06,262.0,28.199,1276.0,137.337,662.0,71.252,1075.0,115.703
12775,Israel,2021-03-07,264.0,28.415,1351.0,145.41,644.0,69.314,1064.0,114.519
12776,Israel,2021-03-08,263.0,28.307,1366.0,147.024,627.0,67.485,1039.0,111.829
12777,Israel,2021-03-09,253.0,27.231,1291.0,138.952,600.0,64.579,1004.0,108.062
12778,Israel,2021-03-10,245.0,26.37,1274.0,137.122,571.0,61.457,1000.0,107.631
12779,Israel,2021-03-11,253.0,27.231,1222.0,131.525,547.0,58.874,943.0,101.496
12780,Israel,2021-03-12,254.0,27.338,1171.0,126.036,536.0,57.69,910.0,97.944
12781,Israel,2021-03-13,258.0,27.769,1157.0,124.529,489.0,52.632,897.0,96.545
12782,Israel,2021-03-14,269.0,28.953,1208.0,130.018,499.0,53.708,859.0,92.455
12783,Israel,2021-03-15,255.0,27.446,1169.0,125.821,468.0,50.371,813.0,87.504
12784,Israel,2021-03-16,269.0,28.953,1098.0,118.179,467.0,50.264,773.0,83.199
12785,Israel,2021-03-17,254.0,27.338,1056.0,113.658,436.0,46.927,738.0,79.432
12786,Israel,2021-03-18,245.0,26.37,1023.0,110.107,435.0,46.82,718.0,77.279
12787,Israel,2021-03-19,238.0,25.616,980.0,105.478,415.0,44.667,687.0,73.943
12788,Israel,2021-03-20,244.0,26.262,955.0,102.788,402.0,43.268,652.0,70.175
12789,Israel,2021-03-21,248.0,26.692,985.0,106.017,371.0,39.931,612.0,65.87
12790,Israel,2021-03-22,242.0,26.047,938.0,100.958,343.0,36.917,572.0,61.565
12791,Israel,2021-03-23,245.0,26.37,868.0,93.424,322.0,34.657,540.0,58.121
12792,Israel,2021-03-24,233.0,25.078,858.0,92.347,319.0,34.334,519.0,55.861
12793,Israel,2021-03-25,243.0,26.154,832.0,89.549,305.0,32.827,496.0,53.385
12794,Israel,2021-03-26,232.0,24.97,763.0,82.122,288.0,30.998,459.0,49.403
12795,Israel,2021-03-27,227.0,24.432,701.0,75.449,264.0,28.415,411.0,44.236
12796,Israel,2021-03-28,231.0,24.863,697.0,75.019,239.0,25.724,367.0,39.501
12797,Israel,2021-03-29,227.0,24.432,733.0,78.894,225.0,24.217,366.0,39.393
12798,Israel,2021-03-30,215.0,23.141,706.0,75.988,205.0,22.064,349.0,37.563
12799,Israel,2021-03-31,221.0,23.786,637.0,68.561,185.0,19.912,310.0,33.366
12800,Israel,2021-04-01,207.0,22.28,609.0,65.547,154.0,16.575,270.0,29.06
12801,Israel,2021-04-02,189.0,20.342,575.0,61.888,137.0,14.745,271.0,29.168
12802,Israel,2021-04-03,188.0,20.235,549.0,59.089,139.0,14.961,262.0,28.199
12803,Israel,2021-04-04,189.0,20.342,559.0,60.166,130.0,13.992,254.0,27.338
12804,Israel,2021-04-05,189.0,20.342,542.0,58.336,126.0,13.562,226.0,24.325
12805,Israel,2021-04-06,181.0,19.481,530.0,57.044,118.0,12.7,217.0,23.356
12806,Israel,2021-04-07,168.0,18.082,515.0,55.43,111.0,11.947,215.0,23.141
12807,Israel,2021-04-08,160.0,17.221,491.0,52.847,105.0,11.301,214.0,23.033
12808,Israel,2021-04-09,160.0,17.221,460.0,49.51,113.0,12.162,205.0,22.064
12809,Israel,2021-04-10,151.0,16.252,444.0,47.788,108.0,11.624,207.0,22.28
12810,Israel,2021-04-11,151.0,16.252,440.0,47.358,107.0,11.517,196.0,21.096
12811,Israel,2021-04-12,140.0,15.068,429.0,46.174,106.0,11.409,196.0,21.096
12812,Israel,2021-04-13,128.0,13.777,406.0,43.698,108.0,11.624,182.0,19.589
12813,Israel,2021-04-14,125.0,13.454,374.0,40.254,94.0,10.117,165.0,17.759
12814,Israel,2021-04-15,120.0,12.916,350.0,37.671,85.0,9.149,153.0,16.468
12815,Israel,2021-04-16,120.0,12.916,341.0,36.702,72.0,7.749,146.0,15.714
12816,Israel,2021-04-17,116.0,12.485,336.0,36.164,67.0,7.211,138.0,14.853
12817,Israel,2021-04-18,110.0,11.839,344.0,37.025,65.0,6.996,139.0,14.961
12818,Israel,2021-04-19,104.0,11.194,331.0,35.626,63.0,6.781,117.0,12.593
12819,Israel,2021-04-20,100.0,10.763,311.0,33.473,53.0,5.704,123.0,13.239
12820,Israel,2021-04-21,97.0,10.44,287.0,30.89,58.0,6.243,120.0,12.916
12821,Israel,2021-04-22,95.0,10.225,272.0,29.276,59.0,6.35,113.0,12.162
12822,Israel,2021-04-23,90.0,9.687,251.0,27.015,59.0,6.35,101.0,10.871
12823,Israel,2021-04-24,89.0,9.579,243.0,26.154,55.0,5.92,93.0,10.01
12824,Israel,2021-04-25,87.0,9.364,250.0,26.908,46.0,4.951,86.0,9.256
12825,Israel,2021-04-26,79.0,8.503,243.0,26.154,47.0,5.059,86.0,9.256
12826,Israel,2021-04-27,74.0,7.965,229.0,24.648,46.0,4.951,72.0,7.749
12827,Israel,2021-04-28,74.0,7.965,219.0,23.571,41.0,4.413,70.0,7.534
12828,Israel,2021-04-29,64.0,6.888,209.0,22.495,40.0,4.305,68.0,7.319
12829,Israel,2021-04-30,65.0,6.996,190.0,20.45,38.0,4.09,67.0,7.211
12830,Israel,2021-05-01,65.0,6.996,188.0,20.235,40.0,4.305,69.0,7.427
12831,Israel,2021-05-02,60.0,6.458,193.0,20.773,39.0,4.198,62.0,6.673
12832,Israel,2021-05-03,63.0,6.781,190.0,20.45,32.0,3.444,60.0,6.458
12833,Israel,2021-05-04,55.0,5.92,185.0,19.912,32.0,3.444,63.0,6.781
12834,Israel,2021-05-05,55.0,5.92,180.0,19.374,32.0,3.444,63.0,6.781
12835,Israel,2021-05-06,53.0,5.704,163.0,17.544,30.0,3.229,57.0,6.135
12836,Israel,2021-05-07,50.0,5.382,167.0,17.974,26.0,2.798,65.0,6.996
12837,Israel,2021-05-08,49.0,5.274,157.0,16.898,25.0,2.691,59.0,6.35
12838,Israel,2021-05-09,49.0,5.274,164.0,17.651,22.0,2.368,57.0,6.135
12839,Israel,2021-05-10,46.0,4.951,156.0,16.79,17.0,1.83,51.0,5.489
12840,Israel,2021-05-11,44.0,4.736,144.0,15.499,16.0,1.722,47.0,5.059
12841,Israel,2021-05-12,42.0,4.521,140.0,15.068,13.0,1.399,44.0,4.736
12842,Israel,2021-05-13,40.0,4.305,139.0,14.961,12.0,1.292,49.0,5.274
12843,Israel,2021-05-14,40.0,4.305,128.0,13.777,13.0,1.399,41.0,4.413
12844,Israel,2021-05-15,40.0,4.305,126.0,13.562,11.0,1.184,42.0,4.521
12845,Israel,2021-05-16,41.0,4.413,126.0,13.562,14.0,1.507,38.0,4.09
12846,Israel,2021-05-17,40.0,4.305,125.0,13.454,14.0,1.507,38.0,4.09
12847,Israel,2021-05-18,38.0,4.09,127.0,13.669,13.0,1.399,36.0,3.875
12848,Israel,2021-05-19,38.0,4.09,125.0,13.454,15.0,1.614,41.0,4.413
12849,Israel,2021-05-20,40.0,4.305,131.0,14.1,19.0,2.045,41.0,4.413
12850,Israel,2021-05-21,38.0,4.09,121.0,13.023,16.0,1.722,43.0,4.628
12851,Israel,2021-05-22,39.0,4.198,113.0,12.162,15.0,1.614,39.0,4.198
12852,Israel,2021-05-23,39.0,4.198,115.0,12.378,13.0,1.399,42.0,4.521
12853,Israel,2021-05-24,38.0,4.09,111.0,11.947,14.0,1.507,42.0,4.521
12854,Israel,2021-05-25,37.0,3.982,115.0,12.378,12.0,1.292,46.0,4.951
12855,Israel,2021-05-26,35.0,3.767,114.0,12.27,10.0,1.076,41.0,4.413
12856,Israel,2021-05-27,33.0,3.552,104.0,11.194,7.0,0.753,37.0,3.982
12857,Israel,2021-05-28,33.0,3.552,98.0,10.548,8.0,0.861,33.0,3.552
12858,Israel,2021-05-29,32.0,3.444,92.0,9.902,7.0,0.753,33.0,3.552
12859,Israel,2021-05-30,31.0,3.337,94.0,10.117,6.0,0.646,32.0,3.444
12860,Israel,2021-05-31,32.0,3.444,94.0,10.117,5.0,0.538,32.0,3.444
12861,Israel,2021-06-01,30.0,3.229,96.0,10.333,8.0,0.861,29.0,3.121
12862,Israel,2021-06-02,27.0,2.906,90.0,9.687,9.0,0.969,29.0,3.121
12863,Israel,2021-06-03,27.0,2.906,83.0,8.933,8.0,0.861,26.0,2.798
12864,Israel,2021-06-04,26.0,2.798,84.0,9.041,8.0,0.861,26.0,2.798
12865,Israel,2021-06-05,25.0,2.691,81.0,8.718,9.0,0.969,29.0,3.121
12866,Israel,2021-06-06,25.0,2.691,85.0,9.149,11.0,1.184,28.0,3.014
12867,Israel,2021-06-07,22.0,2.368,80.0,8.61,10.0,1.076,26.0,2.798
12868,Israel,2021-06-08,21.0,2.26,79.0,8.503,8.0,0.861,22.0,2.368
12869,Israel,2021-06-09,21.0,2.26,73.0,7.857,7.0,0.753,22.0,2.368
12870,Israel,2021-06-10,22.0,2.368,77.0,8.288,7.0,0.753,26.0,2.798
12871,Israel,2021-06-11,22.0,2.368,72.0,7.749,6.0,0.646,24.0,2.583
12872,Israel,2021-06-12,21.0,2.26,71.0,7.642,5.0,0.538,22.0,2.368
12873,Israel,2021-06-13,20.0,2.153,78.0,8.395,2.0,0.215,24.0,2.583
12874,Israel,2021-06-14,20.0,2.153,74.0,7.965,3.0,0.323,22.0,2.368
12875,Israel,2021-06-15,18.0,1.937,70.0,7.534,2.0,0.215,20.0,2.153
12876,Israel,2021-06-16,16.0,1.722,69.0,7.427,2.0,0.215,20.0,2.153
12877,Israel,2021-06-17,17.0,1.83,70.0,7.534,2.0,0.215,17.0,1.83
12878,Israel,2021-06-18,17.0,1.83,64.0,6.888,2.0,0.215,18.0,1.937
12879,Israel,2021-06-19,17.0,1.83,63.0,6.781,2.0,0.215,20.0,2.153
12880,Israel,2021-06-20,17.0,1.83,69.0,7.427,4.0,0.431,19.0,2.045
12881,Israel,2021-06-21,18.0,1.937,75.0,8.072,3.0,0.323,21.0,2.26
12882,Israel,2021-06-22,18.0,1.937,72.0,7.749,6.0,0.646,26.0,2.798
12883,Israel,2021-06-23,18.0,1.937,73.0,7.857,6.0,0.646,29.0,3.121
12884,Israel,2021-06-24,15.0,1.614,69.0,7.427,5.0,0.538,30.0,3.229
12885,Israel,2021-06-25,16.0,1.722,65.0,6.996,6.0,0.646,31.0,3.337
12886,Israel,2021-06-26,17.0,1.83,68.0,7.319,7.0,0.753,33.0,3.552
12887,Israel,2021-06-27,16.0,1.722,78.0,8.395,6.0,0.646,37.0,3.982
12888,Israel,2021-06-28,16.0,1.722,79.0,8.503,6.0,0.646,46.0,4.951
12889,Israel,2021-06-29,16.0,1.722,85.0,9.149,3.0,0.323,51.0,5.489
12890,Israel,2021-06-30,13.0,1.399,82.0,8.826,8.0,0.861,51.0,5.489
12891,Israel,2021-07-01,15.0,1.614,81.0,8.718,9.0,0.969,53.0,5.704
12892,Israel,2021-07-02,14.0,1.507,85.0,9.149,11.0,1.184,58.0,6.243
12893,Israel,2021-07-03,14.0,1.507,90.0,9.687,14.0,1.507,62.0,6.673
12894,Israel,2021-07-04,14.0,1.507,102.0,10.978,17.0,1.83,67.0,7.211
12895,Israel,2021-07-05,15.0,1.614,107.0,11.517,22.0,2.368,72.0,7.749
12896,Israel,2021-07-06,15.0,1.614,121.0,13.023,29.0,3.121,79.0,8.503
12897,Israel,2021-07-07,16.0,1.722,122.0,13.131,33.0,3.552,84.0,9.041
12898,Israel,2021-07-08,15.0,1.614,127.0,13.669,39.0,4.198,91.0,9.794
12899,Israel,2021-07-09,16.0,1.722,122.0,13.131,41.0,4.413,94.0,10.117
12900,Israel,2021-07-10,15.0,1.614,123.0,13.239,42.0,4.521,93.0,10.01
12901,Israel,2021-07-11,17.0,1.83,135.0,14.53,51.0,5.489,99.0,10.655
12902,Israel,2021-07-12,15.0,1.614,153.0,16.468,53.0,5.704,109.0,11.732
12903,Israel,2021-07-13,14.0,1.507,159.0,17.113,52.0,5.597,113.0,12.162
12904,Israel,2021-07-14,16.0,1.722,165.0,17.759,53.0,5.704,124.0,13.346
12905,Israel,2021-07-15,16.0,1.722,182.0,19.589,57.0,6.135,142.0,15.284
12906,Israel,2021-07-16,18.0,1.937,190.0,20.45,58.0,6.243,155.0,16.683
12907,Israel,2021-07-17,18.0,1.937,186.0,20.019,69.0,7.427,162.0,17.436
12908,Israel,2021-07-18,18.0,1.937,209.0,22.495,73.0,7.857,177.0,19.051
12909,Israel,2021-07-19,16.0,1.722,222.0,23.894,77.0,8.288,185.0,19.912
12910,Israel,2021-07-20,17.0,1.83,242.0,26.047,83.0,8.933,215.0,23.141
12911,Israel,2021-07-21,18.0,1.937,249.0,26.8,86.0,9.256,226.0,24.325
12912,Israel,2021-07-22,22.0,2.368,263.0,28.307,92.0,9.902,247.0,26.585
12913,Israel,2021-07-23,22.0,2.368,276.0,29.706,107.0,11.517,264.0,28.415
12914,Israel,2021-07-24,21.0,2.26,277.0,29.814,107.0,11.517,274.0,29.491
12915,Israel,2021-07-25,22.0,2.368,320.0,34.442,112.0,12.055,299.0,32.182
12916,Israel,2021-07-26,32.0,3.444,354.0,38.101,140.0,15.068,341.0,36.702
12917,Israel,2021-07-27,32.0,3.444,391.0,42.084,173.0,18.62,351.0,37.778
12918,Israel,2021-07-28,32.0,3.444,421.0,45.313,185.0,19.912,380.0,40.9
12919,Israel,2021-07-29,29.0,3.121,447.0,48.111,201.0,21.634,407.0,43.806
12920,Israel,2021-07-30,33.0,3.552,445.0,47.896,221.0,23.786,430.0,46.281
12921,Israel,2021-07-31,35.0,3.767,484.0,52.093,244.0,26.262,476.0,51.232
12922,Israel,2021-08-01,36.0,3.875,556.0,59.843,251.0,27.015,514.0,55.322
12923,Israel,2021-08-02,44.0,4.736,580.0,62.426,257.0,27.661,536.0,57.69
12924,Israel,2021-08-03,54.0,5.812,625.0,67.269,265.0,28.522,585.0,62.964
12925,Israel,2021-08-04,58.0,6.243,630.0,67.808,289.0,31.105,613.0,65.978
12926,Israel,2021-08-05,62.0,6.673,683.0,73.512,319.0,34.334,664.0,71.467
12927,Israel,2021-08-06,65.0,6.996,726.0,78.14,333.0,35.841,748.0,80.508
12928,Israel,2021-08-07,66.0,7.104,769.0,82.768,374.0,40.254,794.0,85.459
12929,Israel,2021-08-08,73.0,7.857,861.0,92.67,432.0,46.497,847.0,91.163
12930,Israel,2021-08-09,89.0,9.579,898.0,96.653,463.0,49.833,893.0,96.115
12931,Israel,2021-08-10,85.0,9.149,937.0,100.85,487.0,52.416,938.0,100.958
12932,Israel,2021-08-11,87.0,9.364,990.0,106.555,516.0,55.538,1011.0,108.815
12933,Israel,2021-08-12,91.0,9.794,1032.0,111.075,542.0,58.336,1062.0,114.304
12934,Israel,2021-08-13,98.0,10.548,1065.0,114.627,591.0,63.61,1082.0,116.457
12935,Israel,2021-08-14,110.0,11.839,1108.0,119.255,597.0,64.256,1140.0,122.699
12936,Israel,2021-08-15,120.0,12.916,1209.0,130.126,618.0,66.516,1185.0,127.543
12937,Israel,2021-08-16,122.0,13.131,1236.0,133.032,628.0,67.592,1243.0,133.785
12938,Israel,2021-08-17,129.0,13.884,1259.0,135.507,651.0,70.068,1294.0,139.275
12939,Israel,2021-08-18,144.0,15.499,1274.0,137.122,680.0,73.189,1321.0,142.181
12940,Israel,2021-08-19,140.0,15.068,1296.0,139.49,676.0,72.759,1329.0,143.042
12941,Israel,2021-08-20,144.0,15.499,1321.0,142.181,670.0,72.113,1387.0,149.284
12942,Israel,2021-08-21,152.0,16.36,1318.0,141.858,685.0,73.727,1390.0,149.607
12943,Israel,2021-08-22,155.0,16.683,1455.0,156.603,687.0,73.943,1423.0,153.159
12944,Israel,2021-08-23,162.0,17.436,1465.0,157.679,716.0,77.064,1435.0,154.451
12945,Israel,2021-08-24,164.0,17.651,1424.0,153.267,718.0,77.279,1420.0,152.836
12946,Israel,2021-08-25,182.0,19.589,1408.0,151.545,719.0,77.387,1439.0,154.881
12947,Israel,2021-08-26,175.0,18.835,1406.0,151.329,731.0,78.678,1461.0,157.249
12948,Israel,2021-08-27,179.0,19.266,1396.0,150.253,733.0,78.894,1444.0,155.419
12949,Israel,2021-08-28,182.0,19.589,1386.0,149.177,717.0,77.171,1446.0,155.634
12950,Israel,2021-08-29,186.0,20.019,1487.0,160.047,725.0,78.033,1445.0,155.527
12951,Israel,2021-08-30,199.0,21.419,1507.0,162.2,716.0,77.064,1448.0,155.85
12952,Israel,2021-08-31,205.0,22.064,1462.0,157.357,709.0,76.31,1451.0,156.173
12953,Israel,2021-09-01,207.0,22.28,1421.0,152.944,696.0,74.911,1438.0,154.773
12954,Israel,2021-09-02,199.0,21.419,1378.0,148.316,682.0,73.404,1408.0,151.545
12955,Israel,2021-09-03,189.0,20.342,1341.0,144.333,662.0,71.252,1413.0,152.083
12956,Israel,2021-09-04,202.0,21.741,1323.0,142.396,653.0,70.283,1398.0,150.468
12957,Israel,2021-09-05,206.0,22.172,1390.0,149.607,617.0,66.408,1370.0,147.455
12958,Israel,2021-09-06,211.0,22.71,1344.0,144.656,569.0,61.242,1307.0,140.674
12959,Israel,2021-09-07,222.0,23.894,1256.0,135.185,556.0,59.843,1251.0,134.646
12960,Israel,2021-09-08,228.0,24.54,1283.0,138.091,527.0,56.722,1209.0,130.126
12961,Israel,2021-09-09,235.0,25.293,1379.0,148.423,516.0,55.538,1241.0,133.57
12962,Israel,2021-09-10,244.0,26.262,1346.0,144.871,525.0,56.506,1217.0,130.987
12963,Israel,2021-09-11,243.0,26.154,1311.0,141.104,524.0,56.399,1197.0,128.834
12964,Israel,2021-09-12,243.0,26.154,1423.0,153.159,530.0,57.044,1209.0,130.126
12965,Israel,2021-09-13,248.0,26.692,1396.0,150.253,550.0,59.197,1220.0,131.31
12966,Israel,2021-09-14,252.0,27.123,1382.0,148.746,551.0,59.305,1278.0,137.552
12967,Israel,2021-09-15,239.0,25.724,1297.0,139.597,564.0,60.704,1271.0,136.799
12968,Israel,2021-09-16,233.0,25.078,1231.0,132.494,554.0,59.628,1195.0,128.619
12969,Israel,2021-09-17,240.0,25.831,1356.0,145.948,538.0,57.905,1237.0,133.14
12970,Israel,2021-09-18,244.0,26.262,1358.0,146.163,574.0,61.78,1252.0,134.754
12971,Israel,2021-09-19,244.0,26.262,1426.0,153.482,573.0,61.673,1221.0,131.418
12972,Israel,2021-09-20,249.0,26.8,1351.0,145.41,582.0,62.641,1206.0,129.803
12973,Israel,2021-09-21,255.0,27.446,1281.0,137.875,589.0,63.395,1159.0,124.744
12974,Israel,2021-09-22,260.0,27.984,1308.0,140.781,600.0,64.579,1168.0,125.713
12975,Israel,2021-09-23,270.0,29.06,1276.0,137.337,623.0,67.054,1176.0,126.574
12976,Israel,2021-09-24,277.0,29.814,1232.0,132.601,618.0,66.516,1083.0,116.564
12977,Israel,2021-09-25,286.0,30.782,1160.0,124.852,576.0,61.995,1016.0,109.353
12978,Israel,2021-09-26,280.0,30.137,1210.0,130.234,563.0,60.596,991.0,106.662
12979,Israel,2021-09-27,279.0,30.029,1202.0,129.373,539.0,58.013,981.0,105.586
12980,Israel,2021-09-28,278.0,29.921,1136.0,122.269,510.0,54.892,928.0,99.882
12981,Israel,2021-09-29,266.0,28.63,1160.0,124.852,475.0,51.125,916.0,98.59
12982,Israel,2021-09-30,267.0,28.737,1127.0,121.3,450.0,48.434,891.0,95.899
12983,Israel,2021-10-01,247.0,26.585,1079.0,116.134,434.0,46.712,859.0,92.455
12984,Israel,2021-10-02,258.0,27.769,1024.0,110.214,409.0,44.021,859.0,92.455
